Link_ID,Link_Desc
3038, SPRINGVALE BYPASS btwn CENTRE ROAD & BREAR STREET
3043, HALLAM NORTH ROAD btwn HEATHERTON ROAD & BELGRAVE-HALLAM ROAD
3049, BELGRAVE-HALLAM ROAD btwn MONASH FREEWAY Onramp & FRAWLEY ROAD
3050, BELGRAVE-HALLAM ROAD btwn FRAWLEY ROAD & PRINCES HIGHWAY EAST
3060, BACCHUS MARSH-GEELONG ROAD btwn EXFORD ROAD & BALLAN ROAD
3067, SPENCER STREET btwn DRYBURGH STREET & ABBOTSFORD STREET
3069, SPENCER STREET btwn HAWKE STREET & DUDLEY STREET
3071, SPENCER STREET btwn LATROBE STREET & LONSDALE STREET
3075, SPENCER STREET btwn COLLINS STREET & FLINDERS STREET
3087, BARRABOOL ROAD btwn SHANNON AVENUE & FERNDALE PARADE
3090, PEEL STREET btwn QUEENSBERRY STREET & VICTORIA STREET
3091, PEEL STREET btwn VICTORIA STREET & DUDLEY STREET
3094, DRYBURGH STREET btwn VICTORIA STREET & DYNON ROAD
3097, OLD INGLIS STREET btwn GEELONG-BALLAN ROAD & OLD MELBOURNE ROAD
3098, OLD MELBOURNE ROAD btwn OLD INGLIS STREET & WESTERN HIGHWAY Onramp
3104, MACARTHUR ROAD btwn ELLIOTT AVENUE & CEMETERY ROAD WEST
3106, CEMETERY ROAD WEST btwn CEMETERY ROAD & COLLEGE CRESCENT
3111, INVERLEIGH-WINCHELSEA ROAD btwn RIVER ROAD & MAHERS ROAD
3114, COLAC-BALLARAT ROAD btwn MORRIS ROAD & HAMILTON HIGHWAY
3121, FERRARS STREET btwn COLAC-BALLARAT ROAD & ROKEWOOD-SHELFORD ROAD
3126, BALLARAT-CARNGHAM ROAD btwn KENNEDYS DRIVE & LATROBE STREET
3127, LATROBE STREET btwn BALLARAT-CARNGHAM ROAD & GILLIES STREET
3130, LATROBE STREET btwn DRUMMOND STREET & SKIPTON STREET
3135, VICTORIA STREET btwn DRYBURGH STREET & ABBOTSFORD STREET
3143, VICTORIA STREET btwn CARDIGAN STREET & LYGON STREET
3146, VICTORIA STREET btwn EXHIBITION STREET & LATROBE STREET
3151, VICTORIA PARADE btwn BRUNSWICK STREET & LANSDOWNE STREET
3155, VICTORIA PARADE btwn WELLINGTON STREET & HODDLE STREET
3176, BALLARAT-BURRUMBEET ROAD btwn WESTERN FREEWAY & WESTERN FREEWAY
3178, WATTLETREE ROAD btwn DANDENONG ROAD & KOOYONG ROAD
3183, LAWRENCE STREET btwn NEIL STREET & SKIPTON ROAD
3185, BEAUFORT ROAD btwn LAWSON STREET & GLENELG HIGHWAY
3186, GEORGE STREET btwn QUEENS PARADE & ALEXANDRA PARADE
3188, PRINCES STREET btwn RATHDOWNE STREET & NICHOLSON STREET
3191, SAYERS ROAD btwn FORSYTH ROAD & PALMERS ROAD
3195, MCKINNONS BRIDGE-NOORAT ROAD btwn TERANG-MORTLAKE ROAD & PRINCES HIGHWAY WEST
3207, MONTGOMERY STREET btwn GLENELG HIGHWAY & MONTGOMERY STREET Town Bound
3209, MORTLAKE-ARARAT ROAD btwn MILL STREET & SHAW STREET
3210, BRUNTON AVENUE btwn JOLIMONT ROAD & PUNT ROAD
3211, LANSDOWNE STREET btwn VICTORIA PARADE & ALBERT STREET
3212, LANSDOWNE STREET btwn ALBERT STREET & WELLINGTON PARADE
3214, WELLINGTON PARADE btwn JOLIMONT ROAD & CLARENDON STREET
3217, POUND ROAD btwn SOUTH GIPPSLAND HIGHWAY & SOUTH GIPPSLAND FREEWAY Onramp
3221, POUND ROAD btwn SOUTH GIPPSLAND FREEWAY Offramp & HALLAM ROAD
3226, HIGH STREET btwn MOLLISON STREET & BOURKE STREET
3228, TRIO ROAD btwn BOURKE STREET & CALDER FREEWAY
3233, CRAIGIEBURN ROAD btwn HUME FREEWAY & HUME FREEWAY
3235, CRAIGIEBURN ROAD btwn HUME FREEWAY & HUME FREEWAY
3239, ARARAT-HALLS GAP ROAD btwn STAWELL-POMONAL ROAD & BARKLY STREET
1443, WESTERN RING ROAD btwn WESTERN RING ROAD Onramp & WESTERN RING ROAD Offramp
1444, WESTERN RING ROAD btwn WESTERN RING ROAD Offramp & SUNSHINE AVENUE
1451, WESTERN RING ROAD btwn WESTERN RING ROAD Onramp & WESTERN RING ROAD Offramp
1452, WESTERN RING ROAD btwn WESTERN RING ROAD Offramp & BALLARAT ROAD
1460, WESTERN RING ROAD btwn BOUNDARY ROAD & WESTERN RING ROAD Onramp
1593, THOMSON VALLEY ROAD btwn THOMSON DAM ACCESS ROAD & WALHALLA-TYERS ROAD
1596, WALHALLA-TYERS ROAD btwn THOMSON VALLEY ROAD & WALHALLA ROAD
1601, BOOLARRA-FOSTER ROAD btwn GRAND RIDGE EAST ROAD & GRAND RIDGE ROAD
1603, MURRUNGOWER ROAD btwn PRINCES HIGHWAY EAST & GLEN ARTE ROAD
1612, MT VICTORY ROAD btwn SILVERBAND ROAD & UNNAMED
1613, MT VICTORY ROAD btwn UNNAMED & GRAMPIANS ROAD
1615, METUNG ROAD btwn CURRAWONG COURT & KURNAI AVENUE
1630, GREAT ALPINE ROAD btwn GLENROWAN-MYRTLEFORD ROAD & BUCKLAND GAP ROAD
1636, GREAT ALPINE ROAD btwn GREAT ALPINE ROAD & STATION STREET
1641, GREAT ALPINE ROAD btwn STACKEY GULLY ROAD & GREAT ALPINE ROAD
1642, GAVAN STREET btwn GAVAN STREET & STACKEY GULLY ROAD
1644, HARRIETVILLE AVENUE btwn HOUGHS LANE & GAVAN STREET
1657, DEDDICK RIVER ROAD btwn GELANTIPY ROAD & ORBOST-BONANG ROAD
1660, BUXTON-MARYSVILLE ROAD btwn MAROONDAH HIGHWAY & MARYSVILLE-WOODS POINT ROAD
1663, MARYSVILLE ROAD btwn ACHERON WAY & MAROONDAH HIGHWAY
1664, DARTMOUTH ROAD btwn OMEO HIGHWAY & UNNAMED
1692, MT MACEDON ROAD btwn CALDER FREEWAY & CALDER FREEWAY
1694, MT MACEDON ROAD btwn CALDER FREEWAY & CALDER HIGHWAY Offramp
1703, MT MACEDON ROAD btwn CALDER HIGHWAY Offramp & ROSS WATT ROAD
1782, CHURCH ROAD btwn TARRA VALLEY ROAD & COMMERCIAL ROAD
1793, WALHALLA ROAD btwn WALHALLA-TYERS ROAD & WALHALLA ROAD End
1805, MCLOUGHLINS BEACH ROAD btwn HIGH STREET & CHERRY TREE ROAD
1832, GRAND RIDGE ROAD btwn TARRA VALLEY ROAD & TRARALGON-BALOOK ROAD
1871, MAIN ROAD btwn PANORAMA DRIVE & DAVIES STREET
1958, FISH CREEK-WARATAH ROAD btwn UNNAMED & SANDY POINT ROAD
1967, BEECH FOREST-LAVERS HILL ROAD btwn CHARLEYS CREEK ROAD & FORREST-APOLLO BAY ROAD
1998, VENTNOR ROAD btwn UNNAMED & BACK BEACH ROAD
2037, BACK BEACH ROAD btwn VENTNOR ROAD & BEACHCOMBER AVENUE
2094, POINT NEPEAN ROAD btwn DEFENCE ROAD & BACK BEACH ROAD
2140, POINT NEPEAN ROAD btwn DUNDAS STREET & TRUEMANS ROAD
2289, YARRA BOULEVARD btwn SOUTHERN LINK TOLLWAY & SOUTHERN LINK TOLLWAY Onramp
2300, YARRA BOULEVARD btwn SOUTHERN LINK TOLLWAY Onramp & GRANGE ROAD
2322, YARRA JUNCTION-NOOJEE ROAD btwn LONGMORE ROAD & BENNETT STREET
2378, DONNA BUANG ROAD btwn ROAD EIGHTEEN & WOODS POINT ROAD
2399, DON ROAD btwn BADGER WEIR ROAD & UNNAMED
2409, DON ROAD btwn UNNAMED & UNNAMED
2472, GRAMPIANS ROAD btwn MT VICTORY ROAD & UNNAMED
2484, GRAMPIANS ROAD btwn UNNAMED & SILVERBAND ROAD
2495, GRAMPIANS ROAD btwn SILVERBAND ROAD & MT ABRUPT ROAD
2541, MALLACOOTA ROAD btwn GIPSY POINT ROAD & WATERTRUST ROAD
2680, GREAT OCEAN ROAD btwn COBDEN-PORT CAMPBELL ROAD & MCCUE STREET
2727, GREAT OCEAN ROAD btwn UNNAMED & TIGER LANE
2739, GREAT OCEAN ROAD btwn ODONOHUE ROAD & UNNAMED
2740, GREAT OCEAN ROAD btwn UNNAMED & ANGLESEA ROAD
2745, OTWAY LIGHTHOUSE TOURIST ROAD btwn GREAT OCEAN ROAD & OTWAY LIGHTHOUSE ROAD
2763, PHILLIP ISLAND ROAD btwn BACK BEACH ROAD & BERMAGUI CRESCENT
2773, MT DANDENONG TOURIST ROAD btwn LEITH ROAD & OLD COACH ROAD
2777, MT DANDENONG TOURIST ROAD btwn RIDGE ROAD & OLINDA-MONBULK ROAD
2779, MT DANDENONG TOURIST ROAD btwn PERRINS CREEK ROAD & MOUNTAIN HIGHWAY
2780, MT DANDENONG TOURIST ROAD btwn MOUNTAIN HIGHWAY & SASSAFRAS CREEK ROAD
2786, EDGARS ROAD btwn METROPOLITAN RING ROAD Offramp & MAHONEYS ROAD
2793, RYRIE STREET btwn SWANSTON STREET & BELLERINE STREET
2806, DRYSDALE ROAD btwn GRUBB ROAD & MOOLAP STATION ROAD
2808, DRYSDALE ROAD btwn RESERVE ROAD & DRYSDALE ROAD
2809, HIGH STREET btwn COLLINS STREET & DRYSDALE ROAD
2820, QUEENSCLIFF-PORTARLINGTON ROAD btwn UNNAMED & QUEENSCLIFF ROAD
2827, COMMERCIAL ROAD btwn IZETT STREET & MALVERN ROAD
2832, ORTON STREET btwn ORTON STREET & BARWON HEADS-OCEAN GROVE ROAD
2834, HODGSON STREET btwn BARWON HEADS-OCEAN GROVE ROAD & BARWON HEADS-OCEAN GROVE ROAD
2839, GEELONG-BARWON HEADS ROAD btwn LOWER DUNEED ROAD & UNNAMED
2843, KINGS ROAD btwn KEILOR-MELTON ROAD & TAYLORS ROAD
2850, BIRREGURRA-DEANS MARSH ROAD btwn BIRREGURRA-FORREST ROAD & DEANS MARSH-LORNE ROAD
2864, BEECH FOREST-LAVERS HILL ROAD btwn CHARLEYS CREEK ROAD & LAVERS HILL-COBDEN ROAD
2870, HUME HIGHWAY btwn HUME HIGHWAY Town Bound & HUME FREEWAY Offramp
2871, TONE ROAD btwn TONE ROAD & HUME HIGHWAY
2873, RILEY STREET btwn WARBY STREET & GRETA ROAD
2875, PARFITT ROAD btwn GREAT ALPINE ROAD & MURPHY STREET
2878, BOWSER ROAD btwn FEDERATION WAY & WANGARATTA ROAD
2879, WANGARATTA ROAD btwn HUME FREEWAY & FEDERATION WAY
2885, FORREST-APOLLO BAY ROAD btwn TURTONS ROAD & SKENES CREEK ROAD
2891, GELLIBRAND RIVER ROAD btwn GELLIBRAND RIVER ROAD & LAVERS HILL-COBDEN ROAD
2900, CURDIE STREET btwn COBDEN-SCOTTS CREEK ROAD & VICTORIA STREET
2906, LAVERS HILL-COBDEN ROAD btwn TIMBOON-COLAC ROAD & TIMBOON-COLAC ROAD
2907, LAVERS HILL-COBDEN ROAD btwn TIMBOON-COLAC ROAD & TOMAHAWK CREEK ROAD
2908, LAVERS HILL-COBDEN ROAD btwn TOMAHAWK CREEK ROAD & PRINCETOWN ROAD
2912, COBDEN-SCOTTS CREEK ROAD btwn UNNAMED & COBDEN-WARRNAMBOOL ROAD
2918, DYNON ROAD btwn KENSINGTON ROAD & DOCK LINK ROAD
2920, DYNON ROAD btwn LLOYD STREET & WESTERN LINK TOLLWAY Onramp
2927, COBDEN-WARRNAMBOOL ROAD btwn AYRESFORD ROAD & COBDEN-SCOTTS CREEK ROAD
2935, TIMBOON-NULLAWARRE ROAD btwn AYRESFORD ROAD & BAILEY STREET
2946, KING STREET btwn BOURKE STREET & COLLINS STREET
2952, HOPKINS ROAD btwn WESTERN HIGHWAY Offramp & GREIGS ROAD
2953, HOPKINS ROAD btwn GREIGS ROAD & DERRIMUT ROAD
2973, PORTLAND-NELSON ROAD btwn WADE STREET & HEATH ROAD
2975, ELIZABETH STREET btwn ROYAL PARADE & ELIZABETH STREET
2977, ELIZABETH STREET btwn QUEENSBERRY STREET & VICTORIA STREET
2978, BRIDGE STREET btwn NUNN STREET & SMYTHE STREET
2983, HUME HIGHWAY btwn HUME FREEWAY & HUME FREEWAY
2984, WINTON-GLENROWAN ROAD btwn HUME FREEWAY & HUME FREEWAY Onramp
2987, COBURNS ROAD btwn BARRIES ROAD & HIGH STREET
2988, HIGH STREET btwn COBURNS ROAD & ONEILLS ROAD
2995, MELBOURNE ROAD btwn CALDER FREEWAY & HOWEY STREET
2997, HIGH STREET btwn BRADMAN STREET & HORSHAM ROAD
2998, TAVERNER STREET btwn BOW STREET & BIRCHIP-RAINBOW ROAD
3000, DIMBOOLA-RAINBOW ROAD btwn UNNAMED & LOWER ROY STREET
3001, LOWER ROY STREET btwn DIMBOOLA-RAINBOW ROAD & BROADWAY
3005, DIMBOOLA-RAINBOW ROAD btwn JEPARIT-WARRACKNABEAL ROAD & WESTERN HIGHWAY
3006, DIMBOOLA-RAINBOW ROAD btwn WESTERN HIGHWAY & NHILL ROAD
3009, HORSHAM ROAD btwn WILLIAM STREET & WESTERN HIGHWAY
3010, VINEYARD ROAD btwn GAP ROAD & CALDER HIGHWAY Offramp
3017, SHARPS ROAD btwn AIRPORT DRIVE & AIRPORT DRIVE
3023, KEILOR PARK DRIVE btwn CALDER HIGHWAY Offramp & CALDER FREEWAY
3027, KEILOR PARK DRIVE btwn WESTERN RING ROAD & OLD CALDER HIGHWAY
3029, KEILOR PARK DRIVE btwn WESTERN RING ROAD Offramp & WESTERN RING ROAD
3031, KEILOR PARK DRIVE btwn WESTERN RING ROAD & WESTERN RING ROAD Offramp
3032, KEILOR PARK DRIVE btwn SLATER PARADE & MILLEARA ROAD
3039, SPRINGVALE BYPASS btwn BREAR STREET & OSBORNE AVENUE
3044, BELGRAVE-HALLAM ROAD btwn HALLAM NORTH ROAD & MONASH FREEWAY Offramp
3046, BELGRAVE-HALLAM ROAD btwn MONASH FREEWAY & MONASH FREEWAY
3052, HALLAM SOUTH ROAD btwn PRINCES HIGHWAY EAST & HALLAM ROAD
3054, HALLAM ROAD btwn ORMOND ROAD & SOUTH GIPPSLAND HIGHWAY
3055, FULLARD ROAD btwn CENTRE ROAD & NARRE WARREN-CRANBOURNE ROAD
3058, BACCHUS MARSH-GEELONG ROAD btwn GRANT STREET & WOOLPACK ROAD
3064, BACCHUS MARSH ROAD btwn PURNELL ROAD & COX ROAD
3070, SPENCER STREET btwn DUDLEY STREET & LATROBE STREET
3074, SPENCER STREET btwn BOURKE STREET & COLLINS STREET
3081, FYANSFORD-GHERINGHAP ROAD btwn FRIEND IN HAND ROAD & HAMILTON HIGHWAY
3089, PEEL STREET btwn BEDFORD STREET & QUEENSBERRY STREET
3095, OLD MELBOURNE ROAD btwn BALLAN-DAYLESFORD ROAD & OLD INGLIS STREET
3103, ELLIOTT AVENUE btwn RACECOURSE ROAD & MACARTHUR ROAD
3105, CEMETERY ROAD WEST btwn MACARTHUR ROAD & CEMETERY ROAD
3108, SHELFORD-BANNOCKBURN ROAD btwn INVERLEIGH-SHELFORD ROAD & BURNSIDE ROAD
3116, COLAC-BALLARAT ROAD btwn LYONS STREET & GRASSY VALE ROAD
3120, COLAC-BALLARAT ROAD btwn MAIN STREET & PRINCES HIGHWAY WEST
3124, BOLTON ROAD btwn BALLAN ROAD & HEATHS ROAD
3125, BALLARAT-CARNGHAM ROAD btwn BEAUFORT-CARNGHAM ROAD & KENNEDYS DRIVE
3134, CEMETERY ROAD EAST btwn COLLEGE CRESCENT & PRINCES STREET
3142, VICTORIA STREET btwn SWANSTON STREET & CARDIGAN STREET
3144, VICTORIA STREET btwn LYGON STREET & EXHIBITION STREET
3147, VICTORIA STREET btwn LATROBE STREET & NICHOLSON STREET
3149, VICTORIA PARADE btwn NICHOLSON STREET & GISBORNE STREET
3153, VICTORIA PARADE btwn SMITH STREET & CLARENDON STREET
3154, VICTORIA PARADE btwn CLARENDON STREET & WELLINGTON STREET
3161, THOMPSON ROAD btwn LINKS ROAD & JOHN FIELD DRIVE
3166, STURT STREET btwn DRUMMOND STREET & DAWSON STREET
3167, DAWSON STREET btwn STURT STREET & MAIR STREET
3168, MAIR STREET btwn DAWSON STREET & DOVETON STREET
3172, BALLARAT-BURRUMBEET ROAD btwn BALLARAT-BURRUMBEET ROAD & WATER STREET
3173, BALLARAT-BURRUMBEET ROAD btwn WATER STREET & STRICKLAND PARADE
3177, FOXHOW ROAD btwn HAMILTON HIGHWAY & CAMPERDOWN-BALLARAT ROAD
3180, WATTLETREE ROAD btwn GLENFERRIE ROAD & TOORONGA ROAD
3184, SKIPTON ROAD btwn UNNAMED & BEAUFORT ROAD
3187, PRINCES STREET btwn CEMETERY ROAD EAST & RATHDOWNE STREET
3193, DARLINGTON ROAD btwn HAMILTON HIGHWAY & PRINCES HIGHWAY WEST
3198, TERANG-MORTLAKE ROAD btwn MCKINNONS BRIDGE-NOORAT ROAD & BLACKISTON STREET
3199, TERANG-MORTLAKE ROAD btwn BLACKISTON STREET & BOURKES ROAD
3201, VINCENT STREET btwn HIGH STREET & BARKLY STREET
3204, ARARAT-WARRNAMBOOL ROAD btwn MAROONA-GLENTHOMPSON ROAD & ROSSBRIDGE-STREATHAM ROAD
3208, MORTLAKE-ARARAT ROAD btwn MONTGOMERY STREET & MILL STREET
3216, WELLINGTON PARADE btwn POWLETT STREET & HODDLE STREET
3229, TRIO ROAD btwn CALDER FREEWAY & CALDER FREEWAY
3232, CRAIGIEBURN ROAD btwn MICKLEHAM ROAD & HUME FREEWAY
3241, BARKLY STREET btwn VINCENT STREET & HIGH STREET
3243, EDGECOMBE ROAD btwn CALDER HIGHWAY Offramp & CALDER FREEWAY
3244, EDGECOMBE ROAD btwn CALDER FREEWAY & CALDER FREEWAY
3413, DANDENONG ROAD btwn OVERTON ROAD & FLETCHER ROAD
3419, FORTUNE STREET btwn MAIN STREET & READY STREET
3423, BIRCHIP-RAINBOW ROAD btwn DIMBOOLA-RAINBOW ROAD & DIMBOOLA-RAINBOW ROAD
3432, PRINCES HIGHWAY btwn MONASH FREEWAY & MONASH FREEWAY Offramp
3435, HIGH STREET btwn CLYDE ROAD & BRYN MAWR BOULEVARD
3439, PRINCES HIGHWAY btwn BEACONSFIELD AVENUE & OLD PRINCES HIGHWAY
3442, THOMPSON ROAD btwn GLADESVILLE BOULEVARD & MORNINGTON PENINSULA ROUTE Onramp
3443, THOMPSON ROAD btwn MORNINGTON PENINSULA ROUTE Onramp & MORNINGTON PENINSULA ROUTE Offramp
3448, THOMPSON ROAD btwn MORNINGTON PENINSULA ROUTE Offramp & WORSLEY ROAD
3450, THOMPSONS ROAD btwn FRANKSTON-DANDENONG ROAD & MCCORMICKS ROAD
3456, WEST FYANS STREET btwn PAKINGTON STREET & LATROBE TERRACE
3457, FYANS STREET btwn LATROBE TERRACE & LATROBE TERRACE
3459, FYANS STREET btwn LATROBE TERRACE & MOORABOOL STREET
3471, HASTINGS ROAD btwn UNNAMED & DUNDAS STREET
3473, GOVERNOR ROAD btwn BOUNDARY ROAD & SPRINGVALE ROAD
3475, HUTTON ROAD btwn CHAPEL ROAD & GREENS ROAD
3483, CHANDLER ROAD btwn DOUGLAS STREET & CHELTENHAM ROAD
3490, MYRTLE STREET btwn DON STREET & WILLS STREET
3497, MYERS STREET btwn MITCHELL STREET & CHAPEL STREET
3500, CONDON STREET btwn RESERVOIR ROAD & BENDIGO-REDESDALE ROAD
3501, BENDIGO-REDESDALE ROAD btwn GUYS HILL ROAD & HEATHCOTE-REDESDALE ROAD
3511, BENETOOK AVENUE btwn FIFTEENTH STREET & BENETOOK AVENUE
3514, SEVENTH STREET btwn SEVENTH STREET & STURT HIGHWAY
3522, GEELONG ROAD btwn BRADSHAW STREET & WHITEHORSE ROAD
3525, WARRENHEIP STREET btwn GEELONG ROAD & LEARMONTH STREET
3526, GRANT STREET btwn DOVETON STREET & BARKLY STREET
3528, PRINCES STREET btwn VICTORIA STREET & BARKLY STREET
3532, DRUMMOND STREET btwn STURT STREET & STURT STREET
3556, JEPARIT-WARRACKNABEAL ROAD btwn WARRACKNABEAL-RAINBOW ROAD & WARRACKNABEAL-RAINBOW ROAD
3557, KELSALL STREET btwn WARRACKNABEAL-RAINBOW ROAD & BORUNG HIGHWAY
3559, DAREBIN ROAD btwn VICTORIA ROAD & STATION STREET
3567, TRENTHAM ROAD btwn TYLDEN-WOODEND ROAD & TRENTHAM FALLS ROAD
3568, TRENTHAM ROAD btwn TRENTHAM FALLS ROAD & PEARSONS ROAD
3574, MALMSBURY-DAYLESFORD ROAD btwn DAYLESFORD ROAD & MIDLAND HIGHWAY
3580, MARYBOROUGH-BENDIGO ROAD btwn PARK ROAD & MARYBOROUGH-DUNOLLY ROAD
3581, MARYBOROUGH-BENDIGO ROAD btwn MARYBOROUGH-DUNOLLY ROAD & CARISBROOK-EDDINGTON ROAD
3586, MARYBOROUGH-BENDIGO ROAD btwn CALDER ALTERNATIVE HIGHWAY & FOREST FIELD LANE
3591, LOWTHER STREET btwn ALLENS ROAD & HIGH STREET
3598, HIGH STREET btwn LOWTHER STREET & CASTLEMAINE ROAD
3599, CASTLEMAINE ROAD btwn HIGH STREET & UNNAMED
3600, CASTLEMAINE-MALDON ROAD btwn CASTLEMAINE ROAD & MALDON ROAD
3611, INKERMAN STREET btwn BALACLAVA ROAD & HIGH STREET
3613, HEPBURN-NEWSTEAD ROAD btwn PYRENEES HIGHWAY & CRESWICK ROAD
3614, HEPBURN-NEWSTEAD ROAD btwn CRESWICK ROAD & BRANDT STREET
3617, CLYDE-FIVE WAYS ROAD btwn TWYFORD ROAD & SOUTH GIPPSLAND HIGHWAY
3621, MERRI PARADE btwn CHARLES STREET & HIGH STREET
3624, FURLONG ROAD btwn WESTERN RING ROAD & WESTERN RING ROAD
3633, CHAPEL STREET btwn ARNOLD STREET & MCCRAE STREET
3640, BUNGAREE-CRESWICK ROAD btwn BALLARAT-DAYLESFORD ROAD & OLD WESTERN HIGHWAY
3643, BALLARAT-DAYLESFORD ROAD btwn WESTERN HIGHWAY Offramp & WESTERN FREEWAY
3647, WATER STREET btwn FINLAY STREET & BALLARAT-BURRUMBEET ROAD
3650, MANNINGHAM ROAD btwn THOMPSONS ROAD & HIGH STREET
3651, MANNINGHAM ROAD btwn HIGH STREET & WILLIAMSONS ROAD
3653, CLUNES-CRESWICK ROAD btwn LATROBE STREET & CLUNES ROAD
3665, WILLIAMSON STREET btwn LEXTON-TALBOT ROAD & GOLDSMITH STREET
3667, BRIDGEWATER-DUNOLLY ROAD btwn ARNOLD ROAD & BENDIGO-ST ARNAUD ROAD
3672, CALDER HIGHWAY btwn ANDERSON ROAD & CALDER FREEWAY
3685, MACEDON-WOODEND HIGHWAY btwn ALPINE AVENUE & UNNAMED
3687, BETLEY ROAD btwn MARYBOROUGH-DUNOLLY ROAD & DUNOLLY-EDDINGTON ROAD
3688, DUNOLLY-EDDINGTON ROAD btwn BETLEY ROAD & MARYBOROUGH-BENDIGO ROAD
3700, BEAUFORT-LEXTON ROAD btwn GOLDSMITH STREET & UNNAMED
3705, CHARLTON-ST ARNAUD ROAD btwn ARMSTRONG STREET & CHARLTON ROAD
3710, SCOTT STREET btwn CASTERTON-NARACOORTE ROAD & HENTY STREET
3711, NAVARRE ROAD btwn LANDSBOROUGH ROAD & NAVARRAE ROAD
3716, MOONAMBEL ROAD btwn LANDSBOROUGH ROAD & SUNRAYSIA HIGHWAY
3721, ARARAT-STAWELL ROAD btwn HOLLOWAY ROAD & WESTERN HIGHWAY
3732, EDENHOPE-PENOLA ROAD btwn CASTERTON-NARACOORTE ROAD & EDENHOPE-PENOLA ROAD End
3738, PARK STREET btwn RAILWAY AVENUE & BIRCHIP ROAD
3739, BIRCHIP ROAD btwn PARK STREET & BIRCHIP-SEA LAKE ROAD
3740, BIRCHIP-SEA LAKE ROAD btwn BIRCHIP ROAD & CONNELLY STREET
3748, BARING ROAD btwn CUMMINGS ROAD & HOPETOUN ROAD
3749, PATCHEWOLLOCK-SEA LAKE ROAD btwn BARING ROAD & UNNAMED
3750, PATCHEWOLLOCK-SEA LAKE ROAD btwn UNNAMED & CHAMBERLAIN STREET
3753, HOPETOUN-WALPEUP ROAD btwn CREGAN STREET & KENYON AVENUE
3763, WARRACKNABEAL-BIRCHIP ROAD btwn BORUNG HIGHWAY & SUNRAYSIA HIGHWAY
3764, MURTOA-MINYIP ROAD btwn DONALD-MURTOA ROAD & HORSHAM-MINYIP ROAD
3766, MAIN STREET btwn MURTOA-MINYIP ROAD & CHURCH STREET
3770, MINYIP ROAD btwn HENTY HIGHWAY & GOVERNMENT ROAD
3771, STAWELL-WARRACKNABEAL ROAD btwn MINYIP ROAD & LOATS ROAD
3772, STAWELL-WARRACKNABEAL ROAD btwn LOATS ROAD & CHURCH STREET
3773, CHURCH STREET btwn MAIN STREET & STAWELL-WARRACKNABEAL ROAD
3776, STAWELL-WARRACKNABEAL ROAD btwn WIMMERA HIGHWAY & MCINTYRES ROAD
3778, STAWELL-WARRACKNABEAL ROAD btwn GLENORCHY-HORSHAM ROAD & UNNAMED
3787, NHILL-JEPARIT ROAD btwn LORQUON ROAD & WESTERN HIGHWAY
3788, NHILL-NETHERBY ROAD btwn LORQUON-NETHERBY ROAD & QUEEN STREET
3790, NHILL-YANAC ROAD btwn NHILL-MURRAYVILLE ROAD & NELSON STREET
3791, NELSON STREET btwn NHILL-YANAC ROAD & EMERSON STREET
3793, NELSON STREET btwn VICTORIA STREET & VICTORIA STREET
3796, BRIDGE ROAD btwn HODDLE STREET & LENNOX STREET
3798, BRIDGE ROAD btwn CHURCH STREET & COPPIN STREET
3804, BURWOOD ROAD btwn GLENFERRIE ROAD & AUBURN ROAD
3813, BACCHUS MARSH ROAD btwn WESTERN FREEWAY & WESTERN FREEWAY
3816, MAIN STREET btwn GISBORNE ROAD & THE AVENUE OF HONOUR
3821, CAMBERWELL ROAD btwn BURWOOD ROAD & HAROLD STREET
3827, HEATHCOTE-REDESDALE ROAD btwn SAILORS GULLY COURT & SUTTON GRANGE-REDESDALE ROAD
3830, MOLLISON STREET btwn MOLLISON PLACE & PIPER STREET
3833, RIDDELL ROAD btwn DALRYMPLE ROAD & ELIZABETH DRIVE
3834, RIDDELL ROAD btwn ELIZABETH DRIVE & HORNE STREET
3836, RIVERSDALE ROAD btwn GLENFERRIE ROAD & AUBURN ROAD
3838, RIVERSDALE ROAD btwn TOORONGA ROAD & BURKE ROAD
3855, BALACLAVA ROAD btwn ORRONG ROAD & KOOYONG ROAD
3858, BALACLAVA ROAD btwn BAMBRA ROAD & KAMBROOK ROAD
3867, GLEN EIRA ROAD btwn HAWTHORN ROAD & BAMBRA ROAD
3868, GLEN EIRA ROAD btwn BAMBRA ROAD & BOORAN ROAD
3870, NEERIM ROAD btwn BOORAN ROAD & QUEENS AVENUE
3874, NEERIM ROAD btwn KOORNANG ROAD & MURRUMBEENA ROAD
3889, MURRUMBEENA ROAD btwn DANDENONG ROAD & NEERIM ROAD
3890, MURRUMBEENA ROAD btwn NEERIM ROAD & NEERIM ROAD
3891, MURRUMBEENA ROAD btwn RAILWAY PARADE & KANGAROO ROAD
3898, HIGHBURY ROAD btwn MIDDLEBOROUGH ROAD & BLACKBURN ROAD
3899, HIGHBURY ROAD btwn BLACKBURN ROAD & SPRINGVALE ROAD
3906, WAVERLEY ROAD btwn CHADSTONE ROAD & BATESFORD ROAD
3927, CENTRE ROAD btwn CARINISH ROAD & KOMBI ROAD
3928, CENTRE ROAD btwn KOMBI ROAD & SPRINGVALE BYPASS
3931, POLICE ROAD btwn GRACE STREET & BROWNS ROAD
3947, SURREY ROAD btwn SPRINGFIELD ROAD & WHITEHORSE ROAD
